Temp sensor vsm,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2023-01-31 12:04:30,27.5,41.0,13.1,010054931
2,2023-01-31 12:04:45,27.5,31.5,9.1
3,2023-01-31 12:05:00,28.0,25.5,6.4
4,2023-01-31 12:05:15,28.0,23.5,5.3
5,2023-01-31 12:05:30,28.0,22.5,4.6
6,2023-01-31 12:05:45,28.0,21.5,4.0
7,2023-01-31 12:06:00,28.0,21.0,3.7
8,2023-01-31 12:06:15,28.0,21.0,3.7
9,2023-01-31 12:06:30,28.0,20.5,3.3
10,2023-01-31 12:06:45,28.0,20.5,3.3
11,2023-01-31 12:07:00,28.0,20.5,3.3
12,2023-01-31 12:07:15,28.0,20.0,3.0
13,2023-01-31 12:07:30,28.0,20.0,3.0
14,2023-01-31 12:07:45,28.0,20.0,3.0
15,2023-01-31 12:08:00,28.0,20.0,3.0
16,2023-01-31 12:08:15,28.0,20.0,3.0
17,2023-01-31 12:08:30,28.0,20.0,3.0
18,2023-01-31 12:08:45,27.5,20.0,2.6
19,2023-01-31 12:09:00,27.5,19.5,2.2
20,2023-01-31 12:09:15,27.5,19.5,2.2
21,2023-01-31 12:09:30,27.5,19.5,2.2
22,2023-01-31 12:09:45,27.5,19.5,2.2
23,2023-01-31 12:10:00,27.5,19.5,2.2
24,2023-01-31 12:10:15,27.5,19.5,2.2
25,2023-01-31 12:10:30,27.5,19.5,2.2
26,2023-01-31 12:10:45,27.5,19.5,2.2
27,2023-01-31 12:11:00,27.5,19.5,2.2
28,2023-01-31 12:11:15,27.5,19.5,2.2
29,2023-01-31 12:11:30,27.5,19.5,2.2
30,2023-01-31 12:11:45,27.5,19.5,2.2
31,2023-01-31 12:12:00,27.5,19.5,2.2
32,2023-01-31 12:12:15,27.5,19.5,2.2
33,2023-01-31 12:12:30,27.5,19.5,2.2
34,2023-01-31 12:12:45,27.5,19.5,2.2
35,2023-01-31 12:13:00,27.5,19.5,2.2
36,2023-01-31 12:13:15,27.0,19.5,1.8
37,2023-01-31 12:13:30,27.0,19.5,1.8
38,2023-01-31 12:13:45,27.0,19.5,1.8
39,2023-01-31 12:14:00,27.0,19.5,1.8
40,2023-01-31 12:14:15,27.0,19.5,1.8
41,2023-01-31 12:14:30,27.0,19.5,1.8
42,2023-01-31 12:14:45,27.0,19.5,1.8
43,2023-01-31 12:15:00,27.0,19.5,1.8
44,2023-01-31 12:15:15,27.0,19.5,1.8
45,2023-01-31 12:15:30,27.0,19.5,1.8
46,2023-01-31 12:15:45,27.0,19.5,1.8
47,2023-01-31 12:16:00,27.0,19.5,1.8
48,2023-01-31 12:16:15,27.0,19.5,1.8
49,2023-01-31 12:16:30,27.0,19.5,1.8
50,2023-01-31 12:16:45,27.0,19.5,1.8
51,2023-01-31 12:17:00,27.0,19.5,1.8
52,2023-01-31 12:17:15,27.0,19.5,1.8
53,2023-01-31 12:17:30,27.0,19.5,1.8
54,2023-01-31 12:17:45,27.0,19.5,1.8
55,2023-01-31 12:18:00,27.0,19.5,1.8
56,2023-01-31 12:18:15,27.0,19.5,1.8
57,2023-01-31 12:18:30,27.0,19.5,1.8
58,2023-01-31 12:18:45,27.0,19.5,1.8
59,2023-01-31 12:19:00,27.0,19.5,1.8
60,2023-01-31 12:19:15,27.0,19.5,1.8
61,2023-01-31 12:19:30,27.0,19.5,1.8
62,2023-01-31 12:19:45,27.0,19.5,1.8
63,2023-01-31 12:20:00,27.0,19.5,1.8
64,2023-01-31 12:20:15,27.0,19.5,1.8
65,2023-01-31 12:20:30,27.0,19.5,1.8
66,2023-01-31 12:20:45,27.0,19.5,1.8
67,2023-01-31 12:21:00,27.0,19.5,1.8
68,2023-01-31 12:21:15,27.0,19.5,1.8
69,2023-01-31 12:21:30,27.0,19.5,1.8
70,2023-01-31 12:21:45,27.0,19.0,1.4
71,2023-01-31 12:22:00,27.0,19.0,1.4
72,2023-01-31 12:22:15,27.0,19.5,1.8
73,2023-01-31 12:22:30,27.0,19.0,1.4
74,2023-01-31 12:22:45,27.0,19.0,1.4
75,2023-01-31 12:23:00,27.0,19.0,1.4
76,2023-01-31 12:23:15,27.0,19.0,1.4
77,2023-01-31 12:23:30,27.0,19.0,1.4
78,2023-01-31 12:23:45,27.0,19.0,1.4
79,2023-01-31 12:24:00,27.0,19.0,1.4
80,2023-01-31 12:24:15,27.0,19.0,1.4
81,2023-01-31 12:24:30,27.0,19.0,1.4
82,2023-01-31 12:24:45,27.0,19.0,1.4
83,2023-01-31 12:25:00,27.0,19.0,1.4
84,2023-01-31 12:25:15,27.0,19.0,1.4
85,2023-01-31 12:25:30,27.0,19.0,1.4
86,2023-01-31 12:25:45,27.0,19.0,1.4
87,2023-01-31 12:26:00,27.0,19.0,1.4
88,2023-01-31 12:26:15,27.0,19.0,1.4
89,2023-01-31 12:26:30,27.0,19.0,1.4
90,2023-01-31 12:26:45,27.0,19.0,1.4
91,2023-01-31 12:27:00,27.0,19.0,1.4
92,2023-01-31 12:27:15,27.0,19.0,1.4
93,2023-01-31 12:27:30,27.0,19.0,1.4
94,2023-01-31 12:27:45,27.0,19.0,1.4
95,2023-01-31 12:28:00,27.0,19.0,1.4
96,2023-01-31 12:28:15,27.0,19.0,1.4
97,2023-01-31 12:28:30,27.0,19.0,1.4
98,2023-01-31 12:28:45,27.0,19.0,1.4
99,2023-01-31 12:29:00,27.0,19.0,1.4
100,2023-01-31 12:29:15,27.0,19.0,1.4
101,2023-01-31 12:29:30,27.0,19.0,1.4
102,2023-01-31 12:29:45,27.0,19.0,1.4
103,2023-01-31 12:30:00,27.0,19.0,1.4
104,2023-01-31 12:30:15,27.0,19.0,1.4
105,2023-01-31 12:30:30,27.0,19.0,1.4
106,2023-01-31 12:30:45,27.0,19.0,1.4
107,2023-01-31 12:31:00,27.0,19.0,1.4
108,2023-01-31 12:31:15,27.0,19.0,1.4
109,2023-01-31 12:31:30,27.0,19.0,1.4
110,2023-01-31 12:31:45,27.0,19.0,1.4
111,2023-01-31 12:32:00,27.0,19.0,1.4
112,2023-01-31 12:32:15,26.5,19.0,1.0
113,2023-01-31 12:32:30,26.5,19.0,1.0
114,2023-01-31 12:32:45,26.5,19.0,1.0
115,2023-01-31 12:33:00,26.5,19.0,1.0
116,2023-01-31 12:33:15,26.5,19.0,1.0
117,2023-01-31 12:33:30,26.5,19.0,1.0
118,2023-01-31 12:33:45,26.5,19.0,1.0
119,2023-01-31 12:34:00,26.5,19.0,1.0
120,2023-01-31 12:34:15,26.5,19.0,1.0
121,2023-01-31 12:34:30,26.5,19.0,1.0
122,2023-01-31 12:34:45,26.5,19.0,1.0
123,2023-01-31 12:35:00,26.5,19.0,1.0
124,2023-01-31 12:35:15,26.5,19.0,1.0
125,2023-01-31 12:35:30,26.5,19.0,1.0
126,2023-01-31 12:35:45,26.5,19.0,1.0
127,2023-01-31 12:36:00,26.5,19.0,1.0
128,2023-01-31 12:36:15,26.5,19.0,1.0
129,2023-01-31 12:36:30,26.5,19.0,1.0
130,2023-01-31 12:36:45,26.5,19.0,1.0
131,2023-01-31 12:37:00,26.5,19.0,1.0
132,2023-01-31 12:37:15,26.5,19.0,1.0
133,2023-01-31 12:37:30,26.5,19.0,1.0
134,2023-01-31 12:37:45,26.5,19.0,1.0
135,2023-01-31 12:38:00,26.5,19.0,1.0
136,2023-01-31 12:38:15,26.5,19.0,1.0
137,2023-01-31 12:38:30,26.5,19.0,1.0
138,2023-01-31 12:38:45,26.5,19.0,1.0
139,2023-01-31 12:39:00,26.5,19.0,1.0
140,2023-01-31 12:39:15,26.5,19.0,1.0
141,2023-01-31 12:39:30,26.5,19.0,1.0
142,2023-01-31 12:39:45,26.5,19.0,1.0
143,2023-01-31 12:40:00,26.5,19.0,1.0
144,2023-01-31 12:40:15,26.5,19.0,1.0
145,2023-01-31 12:40:30,26.5,19.0,1.0
146,2023-01-31 12:40:45,26.5,19.0,1.0
147,2023-01-31 12:41:00,26.5,19.0,1.0
148,2023-01-31 12:41:15,26.5,19.0,1.0
149,2023-01-31 12:41:30,26.5,19.0,1.0
150,2023-01-31 12:41:45,26.5,19.0,1.0
151,2023-01-31 12:42:00,26.5,19.0,1.0
152,2023-01-31 12:42:15,26.5,19.0,1.0
153,2023-01-31 12:42:30,26.5,19.0,1.0
154,2023-01-31 12:42:45,26.5,19.0,1.0
155,2023-01-31 12:43:00,26.5,19.0,1.0
156,2023-01-31 12:43:15,26.5,19.0,1.0
157,2023-01-31 12:43:30,26.5,19.0,1.0
158,2023-01-31 12:43:45,26.5,19.0,1.0
159,2023-01-31 12:44:00,26.5,19.0,1.0
160,2023-01-31 12:44:15,26.5,19.0,1.0
161,2023-01-31 12:44:30,26.5,19.0,1.0
162,2023-01-31 12:44:45,26.5,19.0,1.0
163,2023-01-31 12:45:00,26.5,19.0,1.0
164,2023-01-31 12:45:15,26.5,19.0,1.0
165,2023-01-31 12:45:30,26.5,19.0,1.0
166,2023-01-31 12:45:45,26.5,19.0,1.0
167,2023-01-31 12:46:00,26.5,19.0,1.0
168,2023-01-31 12:46:15,26.5,19.5,1.4
169,2023-01-31 12:46:30,26.5,19.5,1.4
170,2023-01-31 12:46:45,26.5,19.5,1.4
171,2023-01-31 12:47:00,26.5,19.5,1.4
172,2023-01-31 12:47:15,26.5,19.5,1.4
173,2023-01-31 12:47:30,26.5,19.5,1.4
174,2023-01-31 12:47:45,26.5,19.5,1.4
175,2023-01-31 12:48:00,26.5,19.5,1.4
176,2023-01-31 12:48:15,26.5,19.5,1.4
177,2023-01-31 12:48:30,26.0,19.5,1.0
178,2023-01-31 12:48:45,26.0,19.5,1.0
179,2023-01-31 12:49:00,26.0,19.5,1.0
180,2023-01-31 12:49:15,26.0,19.5,1.0
181,2023-01-31 12:49:30,26.0,19.5,1.0
182,2023-01-31 12:49:45,26.0,19.5,1.0
183,2023-01-31 12:50:00,26.0,19.5,1.0
184,2023-01-31 12:50:15,26.0,19.5,1.0
185,2023-01-31 12:50:30,26.0,19.5,1.0
186,2023-01-31 12:50:45,26.0,19.5,1.0
187,2023-01-31 12:51:00,26.0,19.5,1.0
188,2023-01-31 12:51:15,26.0,19.5,1.0
189,2023-01-31 12:51:30,26.0,19.5,1.0
190,2023-01-31 12:51:45,26.0,19.5,1.0
191,2023-01-31 12:52:00,26.0,19.5,1.0
192,2023-01-31 12:52:15,26.0,19.5,1.0
193,2023-01-31 12:52:30,26.0,19.5,1.0
194,2023-01-31 12:52:45,26.0,19.5,1.0
195,2023-01-31 12:53:00,26.0,19.5,1.0
196,2023-01-31 12:53:15,26.0,19.5,1.0
197,2023-01-31 12:53:30,26.0,19.5,1.0
198,2023-01-31 12:53:45,26.0,19.5,1.0
199,2023-01-31 12:54:00,26.0,19.5,1.0
200,2023-01-31 12:54:15,26.0,19.5,1.0
201,2023-01-31 12:54:30,26.0,19.5,1.0
202,2023-01-31 12:54:45,26.0,19.5,1.0
203,2023-01-31 12:55:00,26.0,19.5,1.0
204,2023-01-31 12:55:15,26.0,19.5,1.0
205,2023-01-31 12:55:30,26.0,19.5,1.0
206,2023-01-31 12:55:45,26.0,19.5,1.0
207,2023-01-31 12:56:00,26.0,19.5,1.0
208,2023-01-31 12:56:15,26.0,19.5,1.0
209,2023-01-31 12:56:30,26.0,19.5,1.0
210,2023-01-31 12:56:45,26.0,19.5,1.0
211,2023-01-31 12:57:00,26.0,19.5,1.0
212,2023-01-31 12:57:15,26.0,19.5,1.0
213,2023-01-31 12:57:30,26.0,19.5,1.0
214,2023-01-31 12:57:45,26.0,19.5,1.0
215,2023-01-31 12:58:00,26.0,19.5,1.0
216,2023-01-31 12:58:15,26.0,19.5,1.0
217,2023-01-31 12:58:30,26.0,19.5,1.0
218,2023-01-31 12:58:45,26.0,19.5,1.0
219,2023-01-31 12:59:00,26.0,19.5,1.0
220,2023-01-31 12:59:15,26.0,19.5,1.0
221,2023-01-31 12:59:30,26.0,19.5,1.0
222,2023-01-31 12:59:45,26.0,19.5,1.0
223,2023-01-31 13:00:00,26.0,19.5,1.0
224,2023-01-31 13:00:15,26.0,19.5,1.0
225,2023-01-31 13:00:30,26.0,19.5,1.0
226,2023-01-31 13:00:45,26.0,19.5,1.0
227,2023-01-31 13:01:00,26.0,19.5,1.0
228,2023-01-31 13:01:15,26.0,19.5,1.0
229,2023-01-31 13:01:30,26.0,19.5,1.0
230,2023-01-31 13:01:45,26.0,19.5,1.0
231,2023-01-31 13:02:00,26.0,19.5,1.0
232,2023-01-31 13:02:15,26.0,19.5,1.0
233,2023-01-31 13:02:30,26.0,19.5,1.0
234,2023-01-31 13:02:45,26.0,19.5,1.0
235,2023-01-31 13:03:00,26.0,19.5,1.0
236,2023-01-31 13:03:15,26.0,19.5,1.0
237,2023-01-31 13:03:30,26.0,19.5,1.0
238,2023-01-31 13:03:45,26.0,19.5,1.0
239,2023-01-31 13:04:00,26.0,19.5,1.0
240,2023-01-31 13:04:15,26.0,19.5,1.0
241,2023-01-31 13:04:30,26.0,19.5,1.0
242,2023-01-31 13:04:45,26.0,19.5,1.0
243,2023-01-31 13:05:00,26.0,19.5,1.0
244,2023-01-31 13:05:15,26.0,19.5,1.0
245,2023-01-31 13:05:30,26.0,19.5,1.0
246,2023-01-31 13:05:45,26.0,19.5,1.0
247,2023-01-31 13:06:00,26.0,19.5,1.0
248,2023-01-31 13:06:15,26.0,19.5,1.0
249,2023-01-31 13:06:30,26.0,19.5,1.0
250,2023-01-31 13:06:45,26.0,19.5,1.0
251,2023-01-31 13:07:00,26.0,19.5,1.0
252,2023-01-31 13:07:15,26.0,19.5,1.0
253,2023-01-31 13:07:30,26.0,19.5,1.0
254,2023-01-31 13:07:45,26.0,19.5,1.0
255,2023-01-31 13:08:00,26.0,19.5,1.0
256,2023-01-31 13:08:15,26.0,19.5,1.0
257,2023-01-31 13:08:30,26.0,19.5,1.0
258,2023-01-31 13:08:45,26.0,19.5,1.0
259,2023-01-31 13:09:00,26.0,19.5,1.0
260,2023-01-31 13:09:15,26.0,19.5,1.0
261,2023-01-31 13:09:30,26.0,19.5,1.0
262,2023-01-31 13:09:45,26.0,19.5,1.0
263,2023-01-31 13:10:00,26.0,19.5,1.0
264,2023-01-31 13:10:15,26.0,19.5,1.0
265,2023-01-31 13:10:30,26.0,19.5,1.0
266,2023-01-31 13:10:45,26.0,19.5,1.0
267,2023-01-31 13:11:00,26.0,19.5,1.0
268,2023-01-31 13:11:15,26.0,19.5,1.0
269,2023-01-31 13:11:30,26.0,19.5,1.0
270,2023-01-31 13:11:45,26.0,19.5,1.0
271,2023-01-31 13:12:00,26.0,19.5,1.0
272,2023-01-31 13:12:15,26.0,19.5,1.0
273,2023-01-31 13:12:30,26.0,19.5,1.0
274,2023-01-31 13:12:45,26.0,19.5,1.0
275,2023-01-31 13:13:00,26.0,19.5,1.0
276,2023-01-31 13:13:15,26.0,19.5,1.0
277,2023-01-31 13:13:30,26.0,19.5,1.0
278,2023-01-31 13:13:45,26.0,19.5,1.0
279,2023-01-31 13:14:00,26.0,19.5,1.0
280,2023-01-31 13:14:15,26.0,19.5,1.0
281,2023-01-31 13:14:30,26.0,19.5,1.0
282,2023-01-31 13:14:45,26.0,19.5,1.0
283,2023-01-31 13:15:00,26.0,19.5,1.0
284,2023-01-31 13:15:15,26.0,19.5,1.0
285,2023-01-31 13:15:30,26.0,19.5,1.0
286,2023-01-31 13:15:45,26.0,19.5,1.0
287,2023-01-31 13:16:00,26.0,19.5,1.0
288,2023-01-31 13:16:15,26.0,19.5,1.0
289,2023-01-31 13:16:30,26.0,19.5,1.0
290,2023-01-31 13:16:45,26.0,19.5,1.0
291,2023-01-31 13:17:00,26.0,19.5,1.0
292,2023-01-31 13:17:15,26.0,19.5,1.0
293,2023-01-31 13:17:30,26.0,19.5,1.0
294,2023-01-31 13:17:45,26.0,19.5,1.0
295,2023-01-31 13:18:00,26.0,19.5,1.0
296,2023-01-31 13:18:15,26.0,19.5,1.0
297,2023-01-31 13:18:30,26.0,19.5,1.0
298,2023-01-31 13:18:45,26.0,19.5,1.0
299,2023-01-31 13:19:00,26.0,19.5,1.0
300,2023-01-31 13:19:15,26.0,19.5,1.0
301,2023-01-31 13:19:30,26.0,19.5,1.0
302,2023-01-31 13:19:45,26.0,19.5,1.0
303,2023-01-31 13:20:00,26.0,19.5,1.0
304,2023-01-31 13:20:15,26.0,19.5,1.0
305,2023-01-31 13:20:30,26.0,19.5,1.0
306,2023-01-31 13:20:45,26.0,19.5,1.0
307,2023-01-31 13:21:00,26.0,19.5,1.0
308,2023-01-31 13:21:15,26.0,19.5,1.0
309,2023-01-31 13:21:30,26.0,19.5,1.0
310,2023-01-31 13:21:45,26.0,19.5,1.0
311,2023-01-31 13:22:00,26.0,19.5,1.0
312,2023-01-31 13:22:15,26.0,19.5,1.0
313,2023-01-31 13:22:30,26.0,19.5,1.0
314,2023-01-31 13:22:45,26.0,19.5,1.0
315,2023-01-31 13:23:00,26.0,19.5,1.0
316,2023-01-31 13:23:15,26.0,19.5,1.0
317,2023-01-31 13:23:30,26.0,19.5,1.0
318,2023-01-31 13:23:45,26.0,19.5,1.0
319,2023-01-31 13:24:00,26.0,19.5,1.0
320,2023-01-31 13:24:15,26.0,19.5,1.0
321,2023-01-31 13:24:30,26.0,19.5,1.0
322,2023-01-31 13:24:45,26.0,19.5,1.0
323,2023-01-31 13:25:00,26.0,19.5,1.0
324,2023-01-31 13:25:15,26.0,19.5,1.0
325,2023-01-31 13:25:30,26.0,19.5,1.0
326,2023-01-31 13:25:45,26.0,19.5,1.0
327,2023-01-31 13:26:00,26.0,19.5,1.0
328,2023-01-31 13:26:15,26.0,19.5,1.0
329,2023-01-31 13:26:30,26.0,19.5,1.0
330,2023-01-31 13:26:45,26.0,19.5,1.0
331,2023-01-31 13:27:00,26.0,19.5,1.0
332,2023-01-31 13:27:15,26.0,20.0,1.3
333,2023-01-31 13:27:30,26.0,20.0,1.3
334,2023-01-31 13:27:45,26.0,19.5,1.0
335,2023-01-31 13:28:00,26.0,20.0,1.3
336,2023-01-31 13:28:15,26.0,19.5,1.0
337,2023-01-31 13:28:30,26.0,20.0,1.3
338,2023-01-31 13:28:45,26.0,20.0,1.3
339,2023-01-31 13:29:00,26.0,20.0,1.3
340,2023-01-31 13:29:15,26.0,20.0,1.3
341,2023-01-31 13:29:30,26.0,20.0,1.3
342,2023-01-31 13:29:45,26.0,20.0,1.3
343,2023-01-31 13:30:00,26.0,20.0,1.3
344,2023-01-31 13:30:15,26.0,20.0,1.3
345,2023-01-31 13:30:30,26.0,20.0,1.3
346,2023-01-31 13:30:45,26.0,20.0,1.3
347,2023-01-31 13:31:00,26.0,20.0,1.3
348,2023-01-31 13:31:15,26.0,20.0,1.3
349,2023-01-31 13:31:30,26.0,20.0,1.3
350,2023-01-31 13:31:45,26.0,20.0,1.3
351,2023-01-31 13:32:00,26.0,20.0,1.3
352,2023-01-31 13:32:15,26.0,20.0,1.3
353,2023-01-31 13:32:30,26.0,20.0,1.3
354,2023-01-31 13:32:45,26.0,20.0,1.3
355,2023-01-31 13:33:00,26.0,20.0,1.3
356,2023-01-31 13:33:15,26.0,20.0,1.3
357,2023-01-31 13:33:30,26.0,20.0,1.3
