COMMENT	this is an autosaved scan
Partial pressure	not specified
F1((1=on,0=off))	0
F2((1=on,0=off))	1
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	12.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
input selection	Faraday
aquisition format	Standard aquisition
dwell	200 ms
start mass	1.000000
end mass	50.000000
increment	0.100000
Mass	Current
50.00000000000000000000	0.00000000000038699900
49.90000152587890620000	0.00000000000035474900
49.79999923706054680000	0.00000000000034399900
49.70000076293945310000	0.00000000000024187401
49.59999847412109370000	0.00000000000025262401
49.50000000000000000000	0.00000000000023112401
49.40000152587890620000	0.00000000000019887400
49.29999923706054680000	0.00000000000036012401
49.20000076293945310000	0.00000000000033324900
49.09999847412109370000	0.00000000000042462401
49.00000000000000000000	0.00000000000032249900
48.90000152587890620000	0.00000000000027949900
48.79999923706054680000	0.00000000000023112401
48.70000076293945310000	0.00000000000039774900
48.59999847412109370000	0.00000000000037624900
48.50000000000000000000	0.00000000000025262401
48.40000152587890620000	0.00000000000027949900
48.29999923706054680000	0.00000000000029562401
48.20000076293945310000	0.00000000000030637401
48.09999847412109370000	0.00000000000029562401
48.00000000000000000000	0.00000000000031712401
47.90000152587890620000	0.00000000000020962400
47.79999923706054680000	0.00000000000026874900
47.70000076293945310000	0.00000000000023649900
47.59999847412109370000	0.00000000000024724900
47.50000000000000000000	0.00000000000022037400
47.40000152587890620000	0.00000000000027412401
47.29999923706054680000	0.00000000000033324900
47.20000076293945310000	0.00000000000033324900
47.09999847412109370000	0.00000000000021499900
47.00000000000000000000	0.00000000000015049900
46.90000152587890620000	0.00000000000017737400
46.79999923706054680000	0.00000000000031712401
46.70000076293945310000	0.00000000000025262401
46.59999847412109370000	0.00000000000027949900
46.50000000000000000000	0.00000000000017737400
46.40000152587890620000	0.00000000000027412401
46.29999923706054680000	0.00000000000030637401
46.20000076293945310000	0.00000000000038162401
46.09999847412109370000	0.00000000000042999900
46.00000000000000000000	0.00000000000031712401
45.90000152587890620000	0.00000000000035474900
45.79999923706054680000	0.00000000000022574900
45.70000076293945310000	0.00000000000030637401
45.59999847412109370000	0.00000000000020962400
45.50000000000000000000	0.00000000000030099900
45.40000152587890620000	0.00000000000028487401
45.29999923706054680000	0.00000000000026337401
45.20000076293945310000	0.00000000000017199900
45.09999847412109370000	0.00000000000030637401
45.00000000000000000000	0.00000000000015587400
